Date,MMM
2013-08-15,6112.0
2013-08-16,6110.0
2013-08-19,6110.0
2013-08-20,6110.0
2013-08-21,6109.0
2013-08-22,6107.0
2013-08-23,6109.0
2013-08-26,6108.0
2013-08-27,6107.0
2013-08-28,6106.0
2013-08-29,6106.0
2013-08-30,6107.0
2013-09-03,6108.0
2013-09-04,6106.0
2013-09-05,6108.0
2013-09-06,6109.0
2013-09-09,6110.0
2013-09-10,6112.0
2013-09-11,6112.0
2013-09-12,6114.0
2013-09-13,6114.0
2013-09-16,6115.0
2013-09-17,6114.0
2013-09-18,6116.0
2013-09-19,6117.0
2013-09-20,6118.0
2013-09-23,6116.0
2013-09-24,6117.0
2013-09-25,6117.0
2013-09-26,6116.0
2013-09-27,6116.0
2013-09-30,6115.0
2013-10-01,6115.0
2013-10-02,6114.0
2013-10-03,6114.0
2013-10-04,6113.0
2013-10-07,6114.0
2013-10-08,6114.0
2013-10-09,6112.0
2013-10-10,6114.0
2013-10-11,6114.0
2013-10-14,6116.0
2013-10-15,6117.0
2013-10-16,6117.0
2013-10-17,6117.0
2013-10-18,6119.0
2013-10-21,6119.0
2013-10-22,6120.0
2013-10-23,6120.0
2013-10-24,6119.0
2013-10-25,6120.0
2013-10-28,6121.0
2013-10-29,6122.0
2013-10-30,6123.0
2013-10-31,6122.0
2013-11-01,6124.0
2013-11-04,6123.0
2013-11-05,6123.0
2013-11-06,6124.0
2013-11-07,6125.0
2013-11-08,6124.0
2013-11-11,6126.0
2013-11-12,6126.0
2013-11-13,6126.0
2013-11-14,6127.0
2013-11-15,6128.0
2013-11-18,6129.0
2013-11-19,6129.0
2013-11-20,6128.0
2013-11-21,6128.0
2013-11-22,6129.0
2013-11-25,6131.0
2013-11-26,6131.0
2013-11-27,6132.0
2013-11-29,6133.0
2013-12-02,6131.0
2013-12-03,6124.0
2013-12-04,6123.0
2013-12-05,6124.0
2013-12-06,6126.0
2013-12-09,6127.0
2013-12-10,6126.0
2013-12-11,6127.0
2013-12-12,6124.0
2013-12-13,6124.0
2013-12-16,6125.0
2013-12-17,6129.0
2013-12-18,6131.0
2013-12-19,6135.0
2013-12-20,6138.0
2013-12-23,6138.0
2013-12-24,6138.0
2013-12-26,6138.0
2013-12-27,6140.0
2013-12-30,6141.0
2013-12-31,6142.0
2014-01-02,6139.0
2014-01-03,6140.0
2014-01-06,6140.0
2014-01-07,6139.0
2014-01-08,6139.0
2014-01-09,6138.0
2014-01-10,6138.0
2014-01-13,6136.0
2014-01-14,6136.0
2014-01-15,6139.0
2014-01-16,6139.0
2014-01-17,6139.0
2014-01-21,6140.0
2014-01-22,6138.0
2014-01-23,6136.0
2014-01-24,6134.0
2014-01-27,6129.0
2014-01-28,6128.0
2014-01-29,6129.0
2014-01-30,6129.0
2014-01-31,6124.0
2014-02-03,6126.0
2014-02-04,6124.0
2014-02-05,6126.0
2014-02-06,6126.0
2014-02-07,6128.0
2014-02-10,6128.0
2014-02-11,6128.0
2014-02-12,6129.0
2014-02-13,6128.0
2014-02-14,6128.0
2014-02-18,6132.0
2014-02-19,6131.0
2014-02-20,6130.0
2014-02-21,6131.0
2014-02-24,6131.0
2014-02-25,6132.0
2014-02-26,6133.0
2014-02-27,6132.0
2014-02-28,6134.0
2014-03-03,6133.0
2014-03-04,6131.0
2014-03-05,6132.0
2014-03-06,6135.0
2014-03-07,6135.0
2014-03-10,6134.0
2014-03-11,6134.0
2014-03-12,6131.0
2014-03-13,6133.0
2014-03-14,6129.0
2014-03-17,6130.0
2014-03-18,6132.0
2014-03-19,6132.0
2014-03-20,6130.0
2014-03-21,6133.0
2014-03-24,6133.0
2014-03-25,6134.0
2014-03-26,6135.0
2014-03-27,6132.0
2014-03-28,6133.0
2014-03-31,6135.0
2014-04-01,6137.0
2014-04-02,6137.0
2014-04-03,6137.0
2014-04-04,6138.0
2014-04-07,6136.0
2014-04-08,6135.0
2014-04-09,6135.0
2014-04-10,6136.0
2014-04-11,6133.0
2014-04-14,6133.0
2014-04-15,6133.0
2014-04-16,6136.0
2014-04-17,6138.0
2014-04-21,6138.0
2014-04-22,6140.0
2014-04-23,6140.0
2014-04-24,6137.0
2014-04-25,6137.0
2014-04-28,6139.0
2014-04-29,6139.0
2014-04-30,6139.0
2014-05-01,6141.0
2014-05-02,6144.0
2014-05-05,6141.0
2014-05-06,6142.0
2014-05-07,6142.0
2014-05-08,6143.0
2014-05-09,6143.0
2014-05-12,6144.0
2014-05-13,6146.0
2014-05-14,6145.0
2014-05-15,6144.0
2014-05-16,6143.0
2014-05-19,6142.0
2014-05-20,6144.0
2014-05-21,6142.0
2014-05-22,6143.0
2014-05-23,6142.0
2014-05-27,6144.0
2014-05-28,6144.0
2014-05-29,6144.0
2014-05-30,6145.0
2014-06-02,6145.0
2014-06-03,6145.0
2014-06-04,6146.0
2014-06-05,6146.0
2014-06-06,6147.0
2014-06-09,6148.0
2014-06-10,6149.0
2014-06-11,6148.0
2014-06-12,6148.0
2014-06-13,6146.0
2014-06-16,6146.0
2014-06-17,6146.0
2014-06-18,6147.0
2014-06-19,6148.0
2014-06-20,6148.0
2014-06-23,6149.0
2014-06-24,6147.0
2014-06-25,6146.0
2014-06-26,6147.0
2014-06-27,6146.0
2014-06-30,6147.0
2014-07-01,6146.0
2014-07-02,6148.0
2014-07-03,6149.0
2014-07-07,6149.0
2014-07-08,6149.0
2014-07-09,6148.0
2014-07-10,6147.0
2014-07-11,6147.0
2014-07-14,6149.0
2014-07-15,6149.0
2014-07-16,6149.0
2014-07-17,6149.0
2014-07-18,6147.0
2014-07-21,6148.0
2014-07-22,6148.0
2014-07-23,6149.0
2014-07-24,6149.0
2014-07-25,6149.0
2014-07-28,6148.0
2014-07-29,6149.0
2014-07-30,6148.0
2014-07-31,6146.0
2014-08-01,6142.0
2014-08-04,6142.0
2014-08-05,6143.0
2014-08-06,6141.0
2014-08-07,6142.0
2014-08-08,6141.0
2014-08-11,6143.0
2014-08-12,6143.0
2014-08-13,6144.0
2014-08-14,6145.0
2014-08-15,6146.0
2014-08-18,6146.0
2014-08-19,6148.0
2014-08-20,6147.0
2014-08-21,6148.0
2014-08-22,6148.0
2014-08-25,6148.0
2014-08-26,6149.0
2014-08-27,6148.0
2014-08-28,6146.0
2014-08-29,6147.0
2014-09-02,6146.0
2014-09-03,6148.0
2014-09-04,6148.0
2014-09-05,6147.0
2014-09-08,6148.0
2014-09-09,6148.0
2014-09-10,6148.0
2014-09-11,6147.0
2014-09-12,6148.0
2014-09-15,6147.0
2014-09-16,6147.0
2014-09-17,6148.0
2014-09-18,6149.0
2014-09-19,6152.0
2014-09-22,6151.0
2014-09-23,6149.0
2014-09-24,6147.0
2014-09-25,6148.0
2014-09-26,6145.0
2014-09-29,6143.0
2014-09-30,6145.0
2014-10-01,6143.0
2014-10-02,6140.0
2014-10-03,6141.0
2014-10-06,6143.0
2014-10-07,6140.0
2014-10-08,6140.0
2014-10-09,6143.0
2014-10-10,6141.0
2014-10-13,6134.0
2014-10-14,6134.0
2014-10-15,6132.0
2014-10-16,6133.0
2014-10-17,6136.0
2014-10-20,6138.0
2014-10-21,6140.0
2014-10-22,6143.0
2014-10-23,6144.0
2014-10-24,6149.0
2014-10-27,6153.0
2014-10-28,6155.0
2014-10-29,6157.0
2014-10-30,6156.0
2014-10-31,6160.0
2014-11-03,6159.0
2014-11-04,6160.0
2014-11-05,6163.0
2014-11-06,6163.0
2014-11-07,6163.0
2014-11-10,6163.0
2014-11-11,6166.0
2014-11-12,6164.0
2014-11-13,6166.0
2014-11-14,6166.0
2014-11-17,6166.0
2014-11-18,6167.0
2014-11-19,6167.0
2014-11-20,6166.0
2014-11-21,6169.0
2014-11-24,6169.0
2014-11-25,6167.0
2014-11-26,6166.0
2014-11-28,6168.0
2014-12-01,6166.0
2014-12-02,6167.0
2014-12-03,6170.0
2014-12-04,6171.0
2014-12-05,6172.0
2014-12-08,6171.0
2014-12-09,6168.0
2014-12-10,6169.0
2014-12-11,6167.0
2014-12-12,6166.0
2014-12-15,6166.0
2014-12-16,6165.0
2014-12-17,6167.0
2014-12-18,6172.0
2014-12-19,6175.0
2014-12-22,6177.0
2014-12-23,6179.0
2014-12-24,6176.0
2014-12-26,6178.0
2014-12-29,6177.0
2014-12-30,6177.0
2014-12-31,6176.0
2015-01-02,6175.0
2015-01-05,6172.0
2015-01-06,6169.0
2015-01-07,6168.0
2015-01-08,6169.0
2015-01-09,6173.0
2015-01-12,6172.0
2015-01-13,6171.0
2015-01-14,6167.0
2015-01-15,6170.0
2015-01-16,6168.0
2015-01-20,6172.0
2015-01-21,6171.0
2015-01-22,6173.0
2015-01-23,6176.0
2015-01-26,6173.0
2015-01-27,6171.0
2015-01-28,6174.0
2015-01-29,6174.0
2015-01-30,6175.0
2015-02-02,6171.0
2015-02-03,6175.0
2015-02-04,6176.0
2015-02-05,6175.0
2015-02-06,6177.0
2015-02-09,6174.0
2015-02-10,6175.0
2015-02-11,6174.0
2015-02-12,6175.0
2015-02-13,6176.0
2015-02-17,6176.0
2015-02-18,6177.0
2015-02-19,6178.0
2015-02-20,6177.0
2015-02-23,6179.0
2015-02-24,6179.0
2015-02-25,6180.0
2015-02-26,6180.0
2015-02-27,6181.0
2015-03-02,6179.0
2015-03-03,6181.0
2015-03-04,6179.0
2015-03-05,6178.0
2015-03-06,6177.0
2015-03-09,6175.0
2015-03-10,6175.0
2015-03-11,6172.0
2015-03-12,6172.0
2015-03-13,6174.0
2015-03-16,6173.0
2015-03-17,6176.0
2015-03-18,6173.0
2015-03-19,6176.0
2015-03-20,6176.0
2015-03-23,6177.0
2015-03-24,6176.0
2015-03-25,6177.0
2015-03-26,6171.0
2015-03-27,6171.0
2015-03-30,6174.0
2015-03-31,6175.0
2015-04-01,6174.0
2015-04-02,6173.0
2015-04-06,6171.0
2015-04-07,6175.0
2015-04-08,6177.0
2015-04-09,6177.0
2015-04-10,6178.0
2015-04-13,6177.0
2015-04-14,6175.0
2015-04-15,6177.0
2015-04-16,6176.0
2015-04-17,6174.0
2015-04-20,6172.0
2015-04-21,6176.0
2015-04-22,6173.0
2015-04-23,6168.0
2015-04-24,6168.0
2015-04-27,6168.0
2015-04-28,6165.0
2015-04-29,6165.0
2015-04-30,6164.0
2015-05-01,6164.0
2015-05-04,6166.0
2015-05-05,6167.0
2015-05-06,6166.0
2015-05-07,6165.0
2015-05-08,6169.0
2015-05-11,6169.0
2015-05-12,6167.0
2015-05-13,6169.0
2015-05-14,6171.0
2015-05-15,6173.0
2015-05-18,6172.0
2015-05-19,6172.0
2015-05-20,6172.0
2015-05-21,6171.0
2015-05-22,6171.0
2015-05-26,6170.0
2015-05-27,6168.0
2015-05-28,6169.0
2015-05-29,6169.0
2015-06-01,6167.0
2015-06-02,6166.0
2015-06-03,6168.0
2015-06-04,6168.0
2015-06-05,6165.0
2015-06-08,6164.0
2015-06-09,6164.0
2015-06-10,6164.0
2015-06-11,6167.0
2015-06-12,6168.0
2015-06-15,6164.0
2015-06-16,6162.0
2015-06-17,6164.0
2015-06-18,6165.0
2015-06-19,6168.0
2015-06-22,6168.0
2015-06-23,6169.0
2015-06-24,6168.0
2015-06-25,6166.0
2015-06-26,6163.0
2015-06-29,6163.0
2015-06-30,6162.0
2015-07-01,6163.0
2015-07-02,6163.0
2015-07-06,6160.0
2015-07-07,6162.0
2015-07-08,6161.0
2015-07-09,6161.0
2015-07-10,6161.0
2015-07-13,6164.0
2015-07-14,6164.0
2015-07-15,6164.0
2015-07-16,6165.0
2015-07-17,6164.0
2015-07-20,6164.0
2015-07-21,6164.0
2015-07-22,6163.0
2015-07-23,6158.0
2015-07-24,6154.0
2015-07-27,6153.0
2015-07-28,6154.0
2015-07-29,6157.0
2015-07-30,6156.0
2015-07-31,6158.0
2015-08-03,6156.0
2015-08-04,6156.0
2015-08-05,6158.0
2015-08-06,6156.0
2015-08-07,6153.0
2015-08-10,6155.0
2015-08-11,6155.0
2015-08-12,6152.0
2015-08-13,6153.0
2015-08-14,6152.0
2015-08-17,6152.0
2015-08-18,6153.0
2015-08-19,6150.0
2015-08-20,6148.0
2015-08-21,6147.0
2015-08-24,6138.0
2015-08-25,6144.0
2015-08-26,6142.0
2015-08-27,6147.0
2015-08-28,6146.0
2015-08-31,6146.0
2015-09-01,6141.0
2015-09-02,6143.0
2015-09-03,6145.0
2015-09-04,6142.0
2015-09-08,6145.0
2015-09-09,6148.0
2015-09-10,6143.0
2015-09-11,6143.0
2015-09-14,6144.0
2015-09-15,6144.0
2015-09-16,6147.0
2015-09-17,6147.0
2015-09-18,6144.0
2015-09-21,6143.0
2015-09-22,6140.0
2015-09-23,6140.0
2015-09-24,6138.0
2015-09-25,6141.0
2015-09-28,6140.0
2015-09-29,6140.0
2015-09-30,6145.0
2015-10-01,6145.0
2015-10-02,6141.0
2015-10-05,6148.0
2015-10-06,6150.0
2015-10-07,6151.0
2015-10-08,6151.0
2015-10-09,6155.0
2015-10-12,6155.0
2015-10-13,6154.0
2015-10-14,6154.0
2015-10-15,6155.0
2015-10-16,6155.0
2015-10-19,6152.0
2015-10-20,6152.0
2015-10-21,6154.0
2015-10-22,6157.0
2015-10-23,6164.0
2015-10-26,6163.0
2015-10-27,6163.0
2015-10-28,6164.0
2015-10-29,6165.0
2015-10-30,6165.0
2015-11-02,6165.0
2015-11-03,6168.0
2015-11-04,6167.0
2015-11-05,6168.0
2015-11-06,6166.0
2015-11-09,6167.0
2015-11-10,6165.0
2015-11-11,6166.0
2015-11-12,6165.0
2015-11-13,6163.0
2015-11-16,6163.0
2015-11-17,6166.0
2015-11-18,6163.0
2015-11-19,6165.0
2015-11-20,6167.0
2015-11-23,6167.0
2015-11-24,6165.0
2015-11-25,6166.0
2015-11-27,6165.0
2015-11-30,6166.0
2015-12-01,6164.0
2015-12-02,6164.0
2015-12-03,6164.0
2015-12-04,6161.0
2015-12-07,6165.0
2015-12-08,6164.0
2015-12-09,6163.0
2015-12-10,6163.0
2015-12-11,6162.0
2015-12-14,6162.0
2015-12-15,6158.0
2015-12-16,6153.0
2015-12-17,6155.0
2015-12-18,6153.0
2015-12-21,6152.0
2015-12-22,6153.0
2015-12-23,6155.0
2015-12-24,6156.0
2015-12-28,6157.0
2015-12-29,6158.0
2015-12-30,6159.0
2015-12-31,6157.0
2016-01-04,6153.0
2016-01-05,6151.0
2016-01-06,6149.0
2016-01-07,6145.0
2016-01-08,6144.0
2016-01-11,6143.0
2016-01-12,6144.0
2016-01-13,6143.0
2016-01-14,6142.0
2016-01-15,6140.0
2016-01-19,6142.0
2016-01-20,6138.0
2016-01-21,6138.0
2016-01-22,6142.0
2016-01-25,6141.0
2016-01-26,6144.0
2016-01-27,6148.0
2016-01-28,6150.0
2016-01-29,6153.0
2016-02-01,6154.0
2016-02-02,6152.0
2016-02-03,6154.0
2016-02-04,6158.0
2016-02-05,6159.0
2016-02-08,6157.0
2016-02-09,6159.0
2016-02-10,6161.0
2016-02-11,6155.0
2016-02-12,6156.0
2016-02-16,6162.0
2016-02-17,6163.0
2016-02-18,6164.0
2016-02-19,6164.0
2016-02-22,6164.0
2016-02-23,6165.0
2016-02-24,6162.0
2016-02-25,6165.0
2016-02-26,6167.0
2016-02-29,6166.0
2016-03-01,6167.0
2016-03-02,6167.0
2016-03-03,6168.0
2016-03-04,6168.0
2016-03-07,6168.0
2016-03-08,6168.0
2016-03-09,6169.0
2016-03-10,6169.0
2016-03-11,6170.0
2016-03-14,6170.0
2016-03-15,6169.0
2016-03-16,6171.0
2016-03-17,6173.0
2016-03-18,6174.0
2016-03-21,6175.0
2016-03-22,6174.0
2016-03-23,6174.0
2016-03-24,6173.0
2016-03-28,6175.0
2016-03-29,6175.0
2016-03-30,6175.0
2016-03-31,6177.0
2016-04-01,6176.0
2016-04-04,6178.0
2016-04-05,6175.0
2016-04-06,6175.0
2016-04-07,6176.0
2016-04-08,6179.0
2016-04-11,6178.0
2016-04-12,6178.0
2016-04-13,6180.0
2016-04-14,6180.0
2016-04-15,6179.0
2016-04-18,6180.0
2016-04-19,6181.0
2016-04-20,6182.0
2016-04-21,6180.0
2016-04-22,6180.0
2016-04-25,6179.0
2016-04-26,6178.0
2016-04-27,6178.0
2016-04-28,6177.0
2016-04-29,6178.0
2016-05-02,6178.0
2016-05-03,6178.0
2016-05-04,6177.0
2016-05-05,6178.0
2016-05-06,6179.0
2016-05-09,6180.0
2016-05-10,6181.0
2016-05-11,6182.0
2016-05-12,6181.0
2016-05-13,6182.0
2016-05-16,6180.0
2016-05-17,6181.0
2016-05-18,6177.0
2016-05-19,6175.0
2016-05-20,6175.0
2016-05-23,6175.0
2016-05-24,6178.0
2016-05-25,6180.0
2016-05-26,6182.0
2016-05-27,6180.0
2016-05-31,6181.0
2016-06-01,6179.0
2016-06-02,6180.0
2016-06-03,6179.0
2016-06-06,6180.0
2016-06-07,6182.0
2016-06-08,6183.0
2016-06-09,6182.0
2016-06-10,6181.0
2016-06-13,6180.0
2016-06-14,6178.0
2016-06-15,6179.0
2016-06-16,6178.0
2016-06-17,6182.0
2016-06-20,6183.0
2016-06-21,6183.0
2016-06-22,6184.0
2016-06-23,6185.0
2016-06-24,6180.0
2016-06-27,6179.0
2016-06-28,6179.0
2016-06-29,6183.0
2016-06-30,6184.0
2016-07-01,6188.0
2016-07-05,6188.0
2016-07-06,6188.0
2016-07-07,6188.0
2016-07-08,6189.0
2016-07-11,6191.0
2016-07-12,6193.0
2016-07-13,6194.0
2016-07-14,6195.0
2016-07-15,6197.0
2016-07-18,6197.0
2016-07-19,6196.0
2016-07-20,6197.0
2016-07-21,6196.0
2016-07-22,6195.0
2016-07-25,6195.0
2016-07-26,6191.0
2016-07-27,6191.0
2016-07-28,6192.0
2016-07-29,6192.0
2016-08-01,6191.0
2016-08-02,6193.0
2016-08-03,6193.0
2016-08-04,6193.0
2016-08-05,6192.0
2016-08-08,6193.0
2016-08-09,6193.0
2016-08-10,6192.0
2016-08-11,6194.0
2016-08-12,6197.0
2016-08-15,6196.0
2016-08-16,6195.0
2016-08-17,6193.0
2016-08-18,6194.0
2016-08-19,6193.0
2016-08-22,6194.0
2016-08-23,6194.0
2016-08-24,6194.0
2016-08-25,6194.0
2016-08-26,6195.0
2016-08-29,6195.0
2016-08-30,6196.0
2016-08-31,6194.0
2016-09-01,6194.0
2016-09-02,6195.0
2016-09-06,6195.0
2016-09-07,6195.0
2016-09-08,6194.0
2016-09-09,6193.0
2016-09-12,6188.0
2016-09-13,6191.0
2016-09-14,6189.0
2016-09-15,6189.0
2016-09-16,6189.0
2016-09-19,6190.0
2016-09-20,6192.0
2016-09-21,6192.0
2016-09-22,6195.0
2016-09-23,6194.0
2016-09-26,6191.0
2016-09-27,6189.0
2016-09-28,6190.0
2016-09-29,6191.0
2016-09-30,6190.0
2016-10-03,6189.0
2016-10-04,6188.0
2016-10-05,6184.0
2016-10-06,6184.0
2016-10-07,6184.0
2016-10-10,6184.0
2016-10-11,6182.0
2016-10-12,6181.0
2016-10-13,6180.0
2016-10-14,6183.0
2016-10-17,6182.0
2016-10-18,6184.0
2016-10-19,6183.0
2016-10-20,6181.0
2016-10-21,6179.0
2016-10-24,6185.0
2016-10-25,6181.0
2016-10-26,6176.0
2016-10-27,6177.0
2016-10-28,6177.0
2016-10-31,6177.0
2016-11-01,6175.0
2016-11-02,6175.0
2016-11-03,6176.0
2016-11-04,6178.0
2016-11-07,6179.0
2016-11-08,6181.0
2016-11-09,6176.0
2016-11-10,6182.0
2016-11-11,6187.0
2016-11-14,6188.0
2016-11-15,6186.0
2016-11-16,6186.0
2016-11-17,6184.0
2016-11-18,6185.0
2016-11-21,6183.0
2016-11-22,6184.0
2016-11-23,6184.0
2016-11-25,6184.0
2016-11-28,6186.0
2016-11-29,6185.0
2016-11-30,6184.0
2016-12-01,6184.0
2016-12-02,6185.0
2016-12-05,6185.0
2016-12-06,6184.0
2016-12-07,6185.0
2016-12-08,6190.0
2016-12-09,6189.0
2016-12-12,6192.0
2016-12-13,6194.0
2016-12-14,6194.0
2016-12-15,6191.0
2016-12-16,6190.0
2016-12-19,6192.0
2016-12-20,6193.0
2016-12-21,6193.0
2016-12-22,6193.0
2016-12-23,6194.0
2016-12-27,6193.0
2016-12-28,6193.0
2016-12-29,6192.0
2016-12-30,6193.0
2017-01-03,6193.0
2017-01-04,6192.0
2017-01-05,6192.0
2017-01-06,6191.0
2017-01-09,6193.0
2017-01-10,6191.0
2017-01-11,6190.0
2017-01-12,6191.0
2017-01-13,6192.0
2017-01-17,6191.0
2017-01-18,6192.0
2017-01-19,6194.0
2017-01-20,6194.0
2017-01-23,6192.0
2017-01-24,6191.0
2017-01-25,6191.0
2017-01-26,6190.0
2017-01-27,6191.0
2017-01-30,6191.0
2017-01-31,6188.0
2017-02-01,6188.0
2017-02-02,6187.0
2017-02-03,6187.0
2017-02-06,6187.0
2017-02-07,6190.0
2017-02-08,6189.0
2017-02-09,6191.0
2017-02-10,6192.0
2017-02-13,6195.0
2017-02-14,6196.0
2017-02-15,6195.0
2017-02-16,6197.0
2017-02-17,6199.0
2017-02-21,6198.0
2017-02-22,6199.0
2017-02-23,6203.0
2017-02-24,6204.0
2017-02-27,6205.0
2017-02-28,6204.0
2017-03-01,6205.0
2017-03-02,6207.0
2017-03-03,6208.0
2017-03-06,6207.0
2017-03-07,6206.0
2017-03-08,6208.0
2017-03-09,6207.0
2017-03-10,6209.0
2017-03-13,6210.0
2017-03-14,6209.0
2017-03-15,6208.0
2017-03-16,6209.0
2017-03-17,6209.0
2017-03-20,6211.0
2017-03-21,6213.0
2017-03-22,6211.0
2017-03-23,6211.0
2017-03-24,6211.0
2017-03-27,6209.0
2017-03-28,6208.0
2017-03-29,6209.0
2017-03-30,6209.0
2017-03-31,6210.0
2017-04-03,6210.0
2017-04-04,6209.0
2017-04-05,6209.0
2017-04-06,6208.0
2017-04-07,6208.0
2017-04-10,6208.0
2017-04-11,6207.0
2017-04-12,6208.0
2017-04-13,6207.0
2017-04-17,6207.0
2017-04-18,6208.0
2017-04-19,6209.0
2017-04-20,6208.0
2017-04-21,6209.0
2017-04-24,6212.0
2017-04-25,6213.0
2017-04-26,6215.0
2017-04-27,6215.0
2017-04-28,6216.0
2017-05-01,6215.0
2017-05-02,6215.0
2017-05-03,6217.0
2017-05-04,6219.0
2017-05-05,6221.0
2017-05-08,6220.0
2017-05-09,6220.0
2017-05-10,6218.0
2017-05-11,6216.0
2017-05-12,6216.0
2017-05-15,6217.0
2017-05-16,6218.0
2017-05-17,6217.0
2017-05-18,6214.0
2017-05-19,6216.0
2017-05-22,6216.0
2017-05-23,6219.0
2017-05-24,6219.0
2017-05-25,6219.0
2017-05-26,6220.0
2017-05-30,6222.0
2017-05-31,6225.0
2017-06-01,6227.0
2017-06-02,6228.0
2017-06-05,6230.0
2017-06-06,6229.0
2017-06-07,6229.0
2017-06-08,6228.0
2017-06-09,6229.0
2017-06-12,6230.0
2017-06-13,6231.0
2017-06-14,6234.0
2017-06-15,6234.0
2017-06-16,6237.0
2017-06-19,6240.0
2017-06-20,6239.0
2017-06-21,6240.0
2017-06-22,6238.0
2017-06-23,6237.0
2017-06-26,6238.0
2017-06-27,6237.0
2017-06-28,6235.0
2017-06-29,6236.0
2017-06-30,6234.0
2017-07-03,6233.0
2017-07-05,6234.0
2017-07-06,6233.0
2017-07-07,6232.0
2017-07-10,6234.0
2017-07-11,6235.0
2017-07-12,6236.0
2017-07-13,6236.0
2017-07-14,6236.0
2017-07-17,6237.0
2017-07-18,6235.0
2017-07-19,6236.0
2017-07-20,6237.0
2017-07-21,6237.0
2017-07-24,6236.0
2017-07-25,6225.0
2017-07-26,6222.0
2017-07-27,6220.0
2017-07-28,6222.0
2017-07-31,6221.0
2017-08-01,6224.0
2017-08-02,6225.0
2017-08-03,6229.0
2017-08-04,6232.0
2017-08-07,6232.0
2017-08-08,6230.0
2017-08-09,6230.0
2017-08-10,6229.0
2017-08-11,6230.0
2017-08-14,6230.0
2017-08-15,6230.0
2017-08-16,6231.0
2017-08-17,6231.0
2017-08-18,6228.0
2017-08-21,6226.0
2017-08-22,6228.0
2017-08-23,6226.0
2017-08-24,6226.0
2017-08-25,6226.0
2017-08-28,6225.0
2017-08-29,6224.0
2017-08-30,6225.0
2017-08-31,6227.0
2017-09-01,6227.0
2017-09-05,6224.0
2017-09-06,6223.0
2017-09-07,6223.0
2017-09-08,6227.0
2017-09-11,6230.0
2017-09-12,6234.0
2017-09-13,6233.0
2017-09-14,6233.0
2017-09-15,6238.0
2017-09-18,6240.0
2017-09-19,6240.0
2017-09-20,6237.0
2017-09-21,6236.0
2017-09-22,6234.0
2017-09-25,6236.0
2017-09-26,6236.0
2017-09-27,6236.0
2017-09-28,6232.0
2017-09-29,6233.0
2017-10-02,6235.0
2017-10-03,6238.0
2017-10-04,6241.0
2017-10-05,6243.0
2017-10-06,6242.0
2017-10-09,6242.0
2017-10-10,6244.0
2017-10-11,6243.0
2017-10-12,6243.0
2017-10-13,6246.0
2017-10-16,6244.0
2017-10-17,6246.0
2017-10-18,6244.0
2017-10-19,6246.0
2017-10-20,6247.0
2017-10-23,6250.0
2017-10-24,6259.0
2017-10-25,6267.0
2017-10-26,6272.0
2017-10-27,6266.0
2017-10-30,6266.0
2017-10-31,6263.0
2017-11-01,6262.0
2017-11-02,6261.0
2017-11-03,6263.0
2017-11-06,6264.0
2017-11-07,6261.0
2017-11-08,6261.0
2017-11-09,6259.0
2017-11-10,6257.0
2017-11-13,6256.0
2017-11-14,6258.0
2017-11-15,6258.0
2017-11-16,6258.0
2017-11-17,6259.0
2017-11-20,6261.0
2017-11-21,6264.0
2017-11-22,6265.0
2017-11-24,6263.0
2017-11-27,6263.0
2017-11-28,6266.0
2017-11-29,6269.0
2017-11-30,6272.0
2017-12-01,6278.0
2017-12-04,6278.0
2017-12-05,6274.0
2017-12-06,6274.0
2017-12-07,6272.0
2017-12-08,6274.0
2017-12-11,6273.0
2017-12-12,6269.0
2017-12-13,6270.0
2017-12-14,6274.0
2017-12-15,6273.0
2017-12-18,6272.0
2017-12-19,6273.0
2017-12-20,6272.0
2017-12-21,6269.0
2017-12-22,6268.0
2017-12-26,6267.0
2017-12-27,6268.0
2017-12-28,6270.0
2017-12-29,6269.0
2018-01-02,6268.0
2018-01-03,6267.0
2018-01-04,6270.0
2018-01-05,6272.0
2018-01-08,6273.0
2018-01-09,6273.0
2018-01-10,6275.0
2018-01-11,6275.0
2018-01-12,6278.0
2018-01-16,6281.0
2018-01-17,6283.0
2018-01-18,6285.0
2018-01-19,6283.0
2018-01-22,6283.0
2018-01-23,6283.0
2018-01-24,6284.0
2018-01-25,6287.0
2018-01-26,6292.0
2018-01-29,6298.0
2018-01-30,6294.0
2018-01-31,6289.0
2018-02-01,6284.0
2018-02-02,6282.0
2018-02-05,6279.0
2018-02-06,6257.0
2018-02-07,6265.0
2018-02-08,6265.0
2018-02-09,6254.0
2018-02-12,6257.0
2018-02-13,6260.0
2018-02-14,6260.0
2018-02-15,6265.0
2018-02-16,6267.0
2018-02-20,6267.0
2018-02-21,6267.0
2018-02-22,6264.0
2018-02-23,6270.0
2018-02-26,6273.0
2018-02-27,6280.0
2018-02-28,6276.0
2018-03-01,6269.0
2018-03-02,6260.0
2018-03-05,6261.0
2018-03-06,6266.0
2018-03-07,6262.0
2018-03-08,6269.0
2018-03-09,6271.0
2018-03-12,6277.0
2018-03-13,6275.0
2018-03-14,6272.0
2018-03-15,6268.0
2018-03-16,6268.0
2018-03-19,6269.0
2018-03-20,6264.0
2018-03-21,6265.0
2018-03-22,6263.0
2018-03-23,6252.0
2018-03-26,6245.0
2018-03-27,6249.0
2018-03-28,6244.0
2018-03-29,6245.0
2018-04-02,6245.0
2018-04-03,6238.0
